subject,filePath,channel
267,training_data/training_data_patch_266.h5|segmentation|0|6,submarine_canyon
268,training_data/training_data_patch_267.h5|volume|0,image
268,training_data/training_data_patch_267.h5|segmentation|0|1,basement
268,training_data/training_data_patch_267.h5|segmentation|0|2,slope_mudstone_a
268,training_data/training_data_patch_267.h5|segmentation|0|3,mass_transport_deposit
268,training_data/training_data_patch_267.h5|segmentation|0|4,slope_mudstone_b
268,training_data/training_data_patch_267.h5|segmentation|0|5,slope_valley
268,training_data/training_data_patch_267.h5|segmentation|0|6,submarine_canyon
269,training_data/training_data_patch_268.h5|volume|0,image
269,training_data/training_data_patch_268.h5|segmentation|0|1,basement
269,training_data/training_data_patch_268.h5|segmentation|0|2,slope_mudstone_a
269,training_data/training_data_patch_268.h5|segmentation|0|3,mass_transport_deposit
269,training_data/training_data_patch_268.h5|segmentation|0|4,slope_mudstone_b
269,training_data/training_data_patch_268.h5|segmentation|0|5,slope_valley
269,training_data/training_data_patch_268.h5|segmentation|0|6,submarine_canyon
270,training_data/training_data_patch_269.h5|volume|0,image
270,training_data/training_data_patch_269.h5|segmentation|0|1,basement
270,training_data/training_data_patch_269.h5|segmentation|0|2,slope_mudstone_a
270,training_data/training_data_patch_269.h5|segmentation|0|3,mass_transport_deposit
270,training_data/training_data_patch_269.h5|segmentation|0|4,slope_mudstone_b
270,training_data/training_data_patch_269.h5|segmentation|0|5,slope_valley
270,training_data/training_data_patch_269.h5|segmentation|0|6,submarine_canyon
271,training_data/training_data_patch_270.h5|volume|0,image
271,training_data/training_data_patch_270.h5|segmentation|0|1,basement
271,training_data/training_data_patch_270.h5|segmentation|0|2,slope_mudstone_a
271,training_data/training_data_patch_270.h5|segmentation|0|3,mass_transport_deposit
271,training_data/training_data_patch_270.h5|segmentation|0|4,slope_mudstone_b
271,training_data/training_data_patch_270.h5|segmentation|0|5,slope_valley
271,training_data/training_data_patch_270.h5|segmentation|0|6,submarine_canyon
272,training_data/training_data_patch_271.h5|volume|0,image
272,training_data/training_data_patch_271.h5|segmentation|0|1,basement
272,training_data/training_data_patch_271.h5|segmentation|0|2,slope_mudstone_a
272,training_data/training_data_patch_271.h5|segmentation|0|3,mass_transport_deposit
272,training_data/training_data_patch_271.h5|segmentation|0|4,slope_mudstone_b
272,training_data/training_data_patch_271.h5|segmentation|0|5,slope_valley
272,training_data/training_data_patch_271.h5|segmentation|0|6,submarine_canyon
273,training_data/training_data_patch_272.h5|volume|0,image
273,training_data/training_data_patch_272.h5|segmentation|0|1,basement
273,training_data/training_data_patch_272.h5|segmentation|0|2,slope_mudstone_a
273,training_data/training_data_patch_272.h5|segmentation|0|3,mass_transport_deposit
273,training_data/training_data_patch_272.h5|segmentation|0|4,slope_mudstone_b
273,training_data/training_data_patch_272.h5|segmentation|0|5,slope_valley
273,training_data/training_data_patch_272.h5|segmentation|0|6,submarine_canyon
274,training_data/training_data_patch_273.h5|volume|0,image
274,training_data/training_data_patch_273.h5|segmentation|0|1,basement
274,training_data/training_data_patch_273.h5|segmentation|0|2,slope_mudstone_a
274,training_data/training_data_patch_273.h5|segmentation|0|3,mass_transport_deposit
274,training_data/training_data_patch_273.h5|segmentation|0|4,slope_mudstone_b
274,training_data/training_data_patch_273.h5|segmentation|0|5,slope_valley
274,training_data/training_data_patch_273.h5|segmentation|0|6,submarine_canyon
275,training_data/training_data_patch_274.h5|volume|0,image
275,training_data/training_data_patch_274.h5|segmentation|0|1,basement
275,training_data/training_data_patch_274.h5|segmentation|0|2,slope_mudstone_a
275,training_data/training_data_patch_274.h5|segmentation|0|3,mass_transport_deposit
275,training_data/training_data_patch_274.h5|segmentation|0|4,slope_mudstone_b
275,training_data/training_data_patch_274.h5|segmentation|0|5,slope_valley
275,training_data/training_data_patch_274.h5|segmentation|0|6,submarine_canyon
276,training_data/training_data_patch_275.h5|volume|0,image
276,training_data/training_data_patch_275.h5|segmentation|0|1,basement
276,training_data/training_data_patch_275.h5|segmentation|0|2,slope_mudstone_a
276,training_data/training_data_patch_275.h5|segmentation|0|3,mass_transport_deposit
276,training_data/training_data_patch_275.h5|segmentation|0|4,slope_mudstone_b
276,training_data/training_data_patch_275.h5|segmentation|0|5,slope_valley
276,training_data/training_data_patch_275.h5|segmentation|0|6,submarine_canyon
277,training_data/training_data_patch_276.h5|volume|0,image
277,training_data/training_data_patch_276.h5|segmentation|0|1,basement
277,training_data/training_data_patch_276.h5|segmentation|0|2,slope_mudstone_a
277,training_data/training_data_patch_276.h5|segmentation|0|3,mass_transport_deposit
277,training_data/training_data_patch_276.h5|segmentation|0|4,slope_mudstone_b
277,training_data/training_data_patch_276.h5|segmentation|0|5,slope_valley
277,training_data/training_data_patch_276.h5|segmentation|0|6,submarine_canyon
278,training_data/training_data_patch_277.h5|volume|0,image
278,training_data/training_data_patch_277.h5|segmentation|0|1,basement
278,training_data/training_data_patch_277.h5|segmentation|0|2,slope_mudstone_a
278,training_data/training_data_patch_277.h5|segmentation|0|3,mass_transport_deposit
278,training_data/training_data_patch_277.h5|segmentation|0|4,slope_mudstone_b
278,training_data/training_data_patch_277.h5|segmentation|0|5,slope_valley
278,training_data/training_data_patch_277.h5|segmentation|0|6,submarine_canyon
279,training_data/training_data_patch_278.h5|volume|0,image
279,training_data/training_data_patch_278.h5|segmentation|0|1,basement
279,training_data/training_data_patch_278.h5|segmentation|0|2,slope_mudstone_a
279,training_data/training_data_patch_278.h5|segmentation|0|3,mass_transport_deposit
279,training_data/training_data_patch_278.h5|segmentation|0|4,slope_mudstone_b
279,training_data/training_data_patch_278.h5|segmentation|0|5,slope_valley
279,training_data/training_data_patch_278.h5|segmentation|0|6,submarine_canyon
280,training_data/training_data_patch_279.h5|volume|0,image
280,training_data/training_data_patch_279.h5|segmentation|0|1,basement
280,training_data/training_data_patch_279.h5|segmentation|0|2,slope_mudstone_a
280,training_data/training_data_patch_279.h5|segmentation|0|3,mass_transport_deposit
280,training_data/training_data_patch_279.h5|segmentation|0|4,slope_mudstone_b
280,training_data/training_data_patch_279.h5|segmentation|0|5,slope_valley
280,training_data/training_data_patch_279.h5|segmentation|0|6,submarine_canyon
281,training_data/training_data_patch_280.h5|volume|0,image
281,training_data/training_data_patch_280.h5|segmentation|0|1,basement
281,training_data/training_data_patch_280.h5|segmentation|0|2,slope_mudstone_a
281,training_data/training_data_patch_280.h5|segmentation|0|3,mass_transport_deposit
281,training_data/training_data_patch_280.h5|segmentation|0|4,slope_mudstone_b
281,training_data/training_data_patch_280.h5|segmentation|0|5,slope_valley
281,training_data/training_data_patch_280.h5|segmentation|0|6,submarine_canyon
282,training_data/training_data_patch_281.h5|volume|0,image
282,training_data/training_data_patch_281.h5|segmentation|0|1,basement
282,training_data/training_data_patch_281.h5|segmentation|0|2,slope_mudstone_a
282,training_data/training_data_patch_281.h5|segmentation|0|3,mass_transport_deposit
282,training_data/training_data_patch_281.h5|segmentation|0|4,slope_mudstone_b
282,training_data/training_data_patch_281.h5|segmentation|0|5,slope_valley
282,training_data/training_data_patch_281.h5|segmentation|0|6,submarine_canyon
283,training_data/training_data_patch_282.h5|volume|0,image
283,training_data/training_data_patch_282.h5|segmentation|0|1,basement
283,training_data/training_data_patch_282.h5|segmentation|0|2,slope_mudstone_a
283,training_data/training_data_patch_282.h5|segmentation|0|3,mass_transport_deposit
283,training_data/training_data_patch_282.h5|segmentation|0|4,slope_mudstone_b
283,training_data/training_data_patch_282.h5|segmentation|0|5,slope_valley
283,training_data/training_data_patch_282.h5|segmentation|0|6,submarine_canyon
284,training_data/training_data_patch_283.h5|volume|0,image
284,training_data/training_data_patch_283.h5|segmentation|0|1,basement
284,training_data/training_data_patch_283.h5|segmentation|0|2,slope_mudstone_a
284,training_data/training_data_patch_283.h5|segmentation|0|3,mass_transport_deposit
284,training_data/training_data_patch_283.h5|segmentation|0|4,slope_mudstone_b
284,training_data/training_data_patch_283.h5|segmentation|0|5,slope_valley
284,training_data/training_data_patch_283.h5|segmentation|0|6,submarine_canyon
285,training_data/training_data_patch_284.h5|volume|0,image
285,training_data/training_data_patch_284.h5|segmentation|0|1,basement
285,training_data/training_data_patch_284.h5|segmentation|0|2,slope_mudstone_a
285,training_data/training_data_patch_284.h5|segmentation|0|3,mass_transport_deposit
285,training_data/training_data_patch_284.h5|segmentation|0|4,slope_mudstone_b
285,training_data/training_data_patch_284.h5|segmentation|0|5,slope_valley
285,training_data/training_data_patch_284.h5|segmentation|0|6,submarine_canyon
286,training_data/training_data_patch_285.h5|volume|0,image
286,training_data/training_data_patch_285.h5|segmentation|0|1,basement
286,training_data/training_data_patch_285.h5|segmentation|0|2,slope_mudstone_a
286,training_data/training_data_patch_285.h5|segmentation|0|3,mass_transport_deposit
286,training_data/training_data_patch_285.h5|segmentation|0|4,slope_mudstone_b
286,training_data/training_data_patch_285.h5|segmentation|0|5,slope_valley
286,training_data/training_data_patch_285.h5|segmentation|0|6,submarine_canyon
287,training_data/training_data_patch_286.h5|volume|0,image
287,training_data/training_data_patch_286.h5|segmentation|0|1,basement
287,training_data/training_data_patch_286.h5|segmentation|0|2,slope_mudstone_a
287,training_data/training_data_patch_286.h5|segmentation|0|3,mass_transport_deposit
287,training_data/training_data_patch_286.h5|segmentation|0|4,slope_mudstone_b
287,training_data/training_data_patch_286.h5|segmentation|0|5,slope_valley
287,training_data/training_data_patch_286.h5|segmentation|0|6,submarine_canyon
288,training_data/training_data_patch_287.h5|volume|0,image
288,training_data/training_data_patch_287.h5|segmentation|0|1,basement
288,training_data/training_data_patch_287.h5|segmentation|0|2,slope_mudstone_a
288,training_data/training_data_patch_287.h5|segmentation|0|3,mass_transport_deposit
288,training_data/training_data_patch_287.h5|segmentation|0|4,slope_mudstone_b
288,training_data/training_data_patch_287.h5|segmentation|0|5,slope_valley
288,training_data/training_data_patch_287.h5|segmentation|0|6,submarine_canyon
289,training_data/training_data_patch_288.h5|volume|0,image
289,training_data/training_data_patch_288.h5|segmentation|0|1,basement
289,training_data/training_data_patch_288.h5|segmentation|0|2,slope_mudstone_a
289,training_data/training_data_patch_288.h5|segmentation|0|3,mass_transport_deposit
289,training_data/training_data_patch_288.h5|segmentation|0|4,slope_mudstone_b
289,training_data/training_data_patch_288.h5|segmentation|0|5,slope_valley
289,training_data/training_data_patch_288.h5|segmentation|0|6,submarine_canyon
290,training_data/training_data_patch_289.h5|volume|0,image
290,training_data/training_data_patch_289.h5|segmentation|0|1,basement
290,training_data/training_data_patch_289.h5|segmentation|0|2,slope_mudstone_a
290,training_data/training_data_patch_289.h5|segmentation|0|3,mass_transport_deposit
290,training_data/training_data_patch_289.h5|segmentation|0|4,slope_mudstone_b
290,training_data/training_data_patch_289.h5|segmentation|0|5,slope_valley
290,training_data/training_data_patch_289.h5|segmentation|0|6,submarine_canyon
291,training_data/training_data_patch_290.h5|volume|0,image
291,training_data/training_data_patch_290.h5|segmentation|0|1,basement
291,training_data/training_data_patch_290.h5|segmentation|0|2,slope_mudstone_a
291,training_data/training_data_patch_290.h5|segmentation|0|3,mass_transport_deposit
291,training_data/training_data_patch_290.h5|segmentation|0|4,slope_mudstone_b
291,training_data/training_data_patch_290.h5|segmentation|0|5,slope_valley
291,training_data/training_data_patch_290.h5|segmentation|0|6,submarine_canyon
292,training_data/training_data_patch_291.h5|volume|0,image
292,training_data/training_data_patch_291.h5|segmentation|0|1,basement
292,training_data/training_data_patch_291.h5|segmentation|0|2,slope_mudstone_a
292,training_data/training_data_patch_291.h5|segmentation|0|3,mass_transport_deposit
292,training_data/training_data_patch_291.h5|segmentation|0|4,slope_mudstone_b
292,training_data/training_data_patch_291.h5|segmentation|0|5,slope_valley
292,training_data/training_data_patch_291.h5|segmentation|0|6,submarine_canyon
293,training_data/training_data_patch_292.h5|volume|0,image
293,training_data/training_data_patch_292.h5|segmentation|0|1,basement
293,training_data/training_data_patch_292.h5|segmentation|0|2,slope_mudstone_a
